"","X.1","X","ID","Player","Season","Top.px...Location.","Left.px...location.","Date","Team","Opponent","Location","Quarter","Game_Clock","Outcome..1.if.made..0.otherwise.","Shot_Value","Shot_Distance.ft.","Team_Score","Opponent_Score"
"627418",627418,627418,"cassesa01","Sam Cassell",2002,"37",11,32402,"MIL","ORL","HOME","4","4:56",0,3,23,99,77
"627427",627427,627427,"cassesa01","Sam Cassell",2002,"229",64,32802,"MIL","DEN","HOME","2","00:27.9",0,3,25,51,44
"627434",627434,627434,"cassesa01","Sam Cassell",2002,"175",26,32802,"MIL","DEN","HOME","4","5:35",0,3,25,78,74
"627437",627437,627437,"cassesa01","Sam Cassell",2002,"168",19,32802,"MIL","DEN","HOME","4","2:06",0,3,25,86,83
"627442",627442,627442,"cassesa01","Sam Cassell",2002,"284",108,32902,"MIL","WAS","AWAY","1","2:59",0,3,27,18,21
"627449",627449,627449,"cassesa01","Sam Cassell",2002,"272",93,32902,"MIL","WAS","AWAY","3","2:38",0,3,27,69,80
"627452",627452,627452,"cassesa01","Sam Cassell",2002,"231",72,33102,"MIL","BOS","AWAY","1","7:00",0,3,25,6,14
"627463",627463,627463,"cassesa01","Sam Cassell",2002,"263",114,33102,"MIL","BOS","AWAY","3","9:14",1,3,25,50,59
"627474",627474,627474,"cassesa01","Sam Cassell",2002,"210",43,40202,"MIL","ATL","AWAY","1","4:29",0,3,25,16,7
"627481",627481,627481,"cassesa01","Sam Cassell",2002,"288",137,40202,"MIL","ATL","AWAY","3","8:14",0,3,26,50,56
"627493",627493,627493,"cassesa01","Sam Cassell",2002,"57",19,40302,"MIL","WAS","HOME","1","1:34",1,3,22,28,16
"627511",627511,627511,"cassesa01","Sam Cassell",2002,"244",87,40502,"MIL","MIA","AWAY","1","3:20",0,3,25,21,11
"627521",627521,627521,"cassesa01","Sam Cassell",2002,"255",108,40502,"MIL","MIA","AWAY","4","10:03",0,3,24,80,81
"627522",627522,627522,"cassesa01","Sam Cassell",2002,"238",87,40502,"MIL","MIA","AWAY","4","8:10",0,3,24,82,86
"627530",627530,627530,"cassesa01","Sam Cassell",2002,"234",36,40702,"MIL","PHI","AWAY","2","6:52",0,3,27,37,33
"627542",627542,627542,"cassesa01","Sam Cassell",2002,"246",66,40702,"MIL","PHI","AWAY","4","1:10",0,3,26,80,82
"627584",627584,627584,"cassesa01","Sam Cassell",2002,"44",-2,41202,"MIL","IND","AWAY","4","1:31",1,3,24,96,93
"627615",627615,627615,"cassesa01","Sam Cassell",2003,"251",66,103002,"MIL","PHI","AWAY","1","0:05",0,3,27,25,31
"627620",627620,627620,"cassesa01","Sam Cassell",2003,"57",5,103002,"MIL","PHI","AWAY","3","7:59",1,3,24,60,59
"627627",627627,627627,"cassesa01","Sam Cassell",2003,"224",45,103002,"MIL","PHI","AWAY","4","1:40",0,3,26,89,89
"627646",627646,627646,"cassesa01","Sam Cassell",2003,"60",7,110402,"MIL","NYK","AWAY","2","00:01.4",0,3,23,56,42
"627656",627656,627656,"cassesa01","Sam Cassell",2003,"279",127,110402,"MIL","NYK","AWAY","4","1:08",0,3,26,92,85
"627721",627721,627721,"cassesa01","Sam Cassell",2003,"285",122,111502,"MIL","IND","AWAY","3","3:12",0,3,26,58,71
"627722",627722,627722,"cassesa01","Sam Cassell",2003,"247",71,111502,"MIL","IND","AWAY","4","3:42",0,3,26,84,88
"627724",627724,627724,"cassesa01","Sam Cassell",2003,"93",2,111502,"MIL","IND","AWAY","1OT","1:36",0,3,24,96,97
"627739",627739,627739,"cassesa01","Sam Cassell",2003,"55",13,111602,"MIL","BOS","HOME","4","3:06",0,3,23,96,82
"627760",627760,627760,"cassesa01","Sam Cassell",2003,"280",155,112202,"MIL","GSW","AWAY","2","2:09",0,3,25,37,40
"627848",627848,627848,"cassesa01","Sam Cassell",2003,"246",95,113002,"MIL","DET","HOME","2","0:41",1,3,24,60,49
"627866",627866,627866,"cassesa01","Sam Cassell",2003,"300",133,120302,"MIL","WAS","AWAY","3","4:16",0,3,27,53,71
"627867",627867,627867,"cassesa01","Sam Cassell",2003,"249",82,120502,"MIL","ATL","AWAY","1","11:14",1,3,25,5,0
"627878",627878,627878,"cassesa01","Sam Cassell",2003,"251",95,120502,"MIL","ATL","AWAY","3","00:03.2",0,3,25,69,77
"627881",627881,627881,"cassesa01","Sam Cassell",2003,"242",72,120902,"MIL","CLE","AWAY","1","7:22",0,3,26,9,10
"627892",627892,627892,"cassesa01","Sam Cassell",2003,"50",7,120902,"MIL","CLE","AWAY","3","3:47",0,3,23,83,65
"627909",627909,627909,"cassesa01","Sam Cassell",2003,"42",17,121102,"MIL","IND","HOME","2","00:45.5",0,3,22,50,56
"627924",627924,627924,"cassesa01","Sam Cassell",2003,"193",41,121302,"MIL","POR","HOME","3","10:24",0,3,25,54,47
"627925",627925,627925,"cassesa01","Sam Cassell",2003,"63",5,121302,"MIL","POR","HOME","3","8:59",1,3,24,59,47
"627932",627932,627932,"cassesa01","Sam Cassell",2003,"134",18,121302,"MIL","POR","HOME","4","5:07",1,3,24,92,74
"627949",627949,627949,"cassesa01","Sam Cassell",2003,"295",133,121402,"MIL","CHI","AWAY","4","5:57",0,3,27,80,85
"627950",627950,627950,"cassesa01","Sam Cassell",2003,"85",8,121402,"MIL","CHI","AWAY","4","4:27",1,3,23,85,89
"627959",627959,627959,"cassesa01","Sam Cassell",2003,"226",43,121702,"MIL","TOR","HOME","3","7:39",1,3,26,69,63
"627966",627966,627966,"cassesa01","Sam Cassell",2003,"80",17,122002,"MIL","MEM","AWAY","1","5:58",0,3,23,8,10
"627972",627972,627972,"cassesa01","Sam Cassell",2003,"70",18,122002,"MIL","MEM","AWAY","2","00:03.3",1,3,22,47,41
"627977",627977,627977,"cassesa01","Sam Cassell",2003,"236",64,122002,"MIL","MEM","AWAY","3","5:54",0,3,26,61,55
"627982",627982,627982,"cassesa01","Sam Cassell",2003,"237",66,122002,"MIL","MEM","AWAY","4","6:05",0,3,26,80,74
"627996",627996,627996,"cassesa01","Sam Cassell",2003,"101",5,122102,"MIL","NYK","HOME","4","6:45",0,3,24,75,76
"628000",628000,628000,"cassesa01","Sam Cassell",2003,"247",81,122102,"MIL","NYK","HOME","4","00:23.6",1,3,25,92,88
"628003",628003,628003,"cassesa01","Sam Cassell",2003,"62",17,122302,"MIL","ORL","AWAY","1","5:33",0,3,22,10,13
"628020",628020,628020,"cassesa01","Sam Cassell",2003,"277",148,122702,"MIL","NJN","AWAY","1","5:36",0,3,24,10,10
"628025",628025,628025,"cassesa01","Sam Cassell",2003,"242",84,122702,"MIL","NJN","AWAY","2","5:11",1,3,25,42,44
"628026",628026,628026,"cassesa01","Sam Cassell",2003,"213",56,122702,"MIL","NJN","AWAY","2","00:27.7",0,3,25,53,58
"628027",628027,628027,"cassesa01","Sam Cassell",2003,"246",86,122702,"MIL","NJN","AWAY","3","8:25",1,3,25,60,68
"628040",628040,628040,"cassesa01","Sam Cassell",2003,"134",10,122802,"MIL","NJN","HOME","2","00:01.6",1,3,24,43,49
"628052",628052,628052,"cassesa01","Sam Cassell",2003,"274",143,123002,"MIL","DAL","AWAY","2","00:00.4",0,3,24,50,53
"628055",628055,628055,"cassesa01","Sam Cassell",2003,"52",13,123002,"MIL","DAL","AWAY","3","6:02",1,3,23,65,64
"628056",628056,628056,"cassesa01","Sam Cassell",2003,"72",8,123002,"MIL","DAL","AWAY","3","3:20",0,3,23,69,70
"628077",628077,628077,"cassesa01","Sam Cassell",2003,"272",105,123102,"MIL","HOU","AWAY","3","3:54",0,3,26,49,70
"628092",628092,628092,"cassesa01","Sam Cassell",2003,"42",5,10303,"MIL","UTA","HOME","4","00:00.3",1,3,24,115,118
"628099",628099,628099,"cassesa01","Sam Cassell",2003,"32",10,10603,"MIL","CLE","AWAY","3","11:21",0,3,23,54,49
"628112",628112,628112,"cassesa01","Sam Cassell",2003,"190",35,11003,"MIL","CHI","HOME","3","8:09",0,3,25,51,49
"628116",628116,628116,"cassesa01","Sam Cassell",2003,"280",127,11403,"MIL","ATL","HOME","1","8:42",0,3,26,5,7
"628120",628120,628120,"cassesa01","Sam Cassell",2003,"53",13,11403,"MIL","ATL","HOME","3","10:27",0,3,23,53,51
"628123",628123,628123,"cassesa01","Sam Cassell",2003,"254",92,11403,"MIL","ATL","HOME","3","3:33",0,3,25,71,62
"628131",628131,628131,"cassesa01","Sam Cassell",2003,"50",18,11503,"MIL","TOR","AWAY","1","10:44",1,3,22,5,2
"628140",628140,628140,"cassesa01","Sam Cassell",2003,"288",110,11503,"MIL","TOR","AWAY","4","00:14.4",0,3,27,99,87
"628145",628145,628145,"cassesa01","Sam Cassell",2003,"303",77,11703,"MIL","PHI","AWAY","1","1:50",0,3,30,20,19
"628147",628147,628147,"cassesa01","Sam Cassell",2003,"50",10,11703,"MIL","PHI","AWAY","3","10:12",0,3,23,62,49
"628152",628152,628152,"cassesa01","Sam Cassell",2003,"249",97,11703,"MIL","PHI","AWAY","4","7:07",0,3,25,87,75
"628153",628153,628153,"cassesa01","Sam Cassell",2003,"244",79,11703,"MIL","PHI","AWAY","4","3:36",0,3,25,90,86
"628181",628181,628181,"cassesa01","Sam Cassell",2003,"226",74,12203,"MIL","BOS","AWAY","4","4:59",0,3,24,97,89
"628182",628182,628182,"cassesa01","Sam Cassell",2003,"191",33,12203,"MIL","BOS","AWAY","4","1:56",0,3,25,100,95
"628191",628191,628191,"cassesa01","Sam Cassell",2003,"219",59,12503,"MIL","DEN","HOME","2","4:48",1,3,25,33,35
"628199",628199,628199,"cassesa01","Sam Cassell",2003,"50",15,12703,"MIL","NOH","AWAY","1","11:03",1,3,23,3,0
"628206",628206,628206,"cassesa01","Sam Cassell",2003,"39",17,12703,"MIL","NOH","AWAY","2","3:28",0,3,22,45,41
"628208",628208,628208,"cassesa01","Sam Cassell",2003,"109",10,12703,"MIL","NOH","AWAY","3","10:57",1,3,24,61,51
"628212",628212,628212,"cassesa01","Sam Cassell",2003,"231",71,12703,"MIL","NOH","AWAY","3","3:33",0,3,25,80,57
"628215",628215,628215,"cassesa01","Sam Cassell",2003,"183",31,12703,"MIL","NOH","AWAY","4","8:59",1,3,25,93,70
"628230",628230,628230,"cassesa01","Sam Cassell",2003,"239",66,13003,"MIL","WAS","HOME","1","1:18",1,3,26,29,18
"628237",628237,628237,"cassesa01","Sam Cassell",2003,"50",10,13003,"MIL","WAS","HOME","3","5:48",1,3,23,63,57
"628246",628246,628246,"cassesa01","Sam Cassell",2003,"214",48,20103,"MIL","NYK","HOME","1","8:25",0,3,25,0,4
"628257",628257,628257,"cassesa01","Sam Cassell",2003,"45",10,20103,"MIL","NYK","HOME","4","5:12",1,3,23,88,77
"628260",628260,628260,"cassesa01","Sam Cassell",2003,"265",117,20403,"MIL","TOR","HOME","1","7:31",1,3,25,7,13
"628279",628279,628279,"cassesa01","Sam Cassell",2003,"200",41,20603,"MIL","SEA","HOME","3","3:45",1,3,25,63,60
"628298",628298,628298,"cassesa01","Sam Cassell",2003,"270",117,21403,"MIL","DET","HOME","3","7:47",0,3,25,57,57
"628301",628301,628301,"cassesa01","Sam Cassell",2003,"275",114,21403,"MIL","DET","HOME","4","1:37",0,3,26,92,81
"628312",628312,628312,"cassesa01","Sam Cassell",2003,"173",20,21603,"MIL","MEM","HOME","2","00:21.3",0,3,25,51,46
"628313",628313,628313,"cassesa01","Sam Cassell",2003,"81",10,21603,"MIL","MEM","HOME","3","9:45",1,3,23,56,53
"628319",628319,628319,"cassesa01","Sam Cassell",2003,"208",51,21803,"MIL","SAC","AWAY","1","9:20",0,3,25,4,8
"628331",628331,628331,"cassesa01","Sam Cassell",2003,"37",10,21803,"MIL","SAC","AWAY","3","3:36",0,3,23,68,68
"628341",628341,628341,"cassesa01","Sam Cassell",2003,"283",94,21903,"MIL","LAC","AWAY","2","00:29.7",0,3,28,51,60
"628342",628342,628342,"cassesa01","Sam Cassell",2003,"242",66,21903,"MIL","LAC","AWAY","3","8:39",1,3,26,62,69
"628343",628343,628343,"cassesa01","Sam Cassell",2003,"259",89,21903,"MIL","LAC","AWAY","3","8:11",0,3,26,62,69
"628348",628348,628348,"cassesa01","Sam Cassell",2003,"39",2,21903,"MIL","LAC","AWAY","4","4:37",0,3,24,91,97
"628386",628386,628386,"cassesa01","Sam Cassell",2003,"285",110,22403,"MIL","MIN","HOME","2","3:56",0,3,27,46,47
"628405",628405,628405,"cassesa01","Sam Cassell",2003,"218",31,22603,"MIL","PHO","HOME","3","9:07",0,3,27,58,61
"628409",628409,628409,"cassesa01","Sam Cassell",2003,"210",54,22603,"MIL","PHO","HOME","4","00:06.6",1,3,25,112,118
"628432",628432,628432,"cassesa01","Sam Cassell",2003,"185",36,30203,"MIL","ATL","HOME","3","9:21",1,3,24,69,53
"628434",628434,628434,"cassesa01","Sam Cassell",2003,"246",72,30203,"MIL","ATL","HOME","3","7:31",1,3,26,74,60
"628442",628442,628442,"cassesa01","Sam Cassell",2003,"242",86,30403,"MIL","MIA","AWAY","1","6:01",1,3,25,13,10
"628452",628452,628452,"cassesa01","Sam Cassell",2003,"260",110,30403,"MIL","MIA","AWAY","4","4:50",0,3,25,86,76
"628458",628458,628458,"cassesa01","Sam Cassell",2003,"47",10,30503,"MIL","ORL","AWAY","2","4:18",0,3,23,37,46
"628506",628506,628506,"cassesa01","Sam Cassell",2003,"190",38,31103,"MIL","SAS","HOME","3","8:46",1,3,25,58,56
"628534",628534,628534,"cassesa01","Sam Cassell",2003,"265",77,31503,"MIL","LAL","HOME","1","9:28",1,3,27,7,7
"628548",628548,628548,"cassesa01","Sam Cassell",2003,"219",38,31503,"MIL","LAL","HOME","4","0:06",1,3,26,94,96
"628560",628560,628560,"cassesa01","Sam Cassell",2003,"264",132,31603,"MIL","NYK","AWAY","4","2:23",0,3,24,105,116
"628561",628561,628561,"cassesa01","Sam Cassell",2003,"211",54,31903,"MIL","NJN","AWAY","1","7:14",1,3,25,10,9
"628564",628564,628564,"cassesa01","Sam Cassell",2003,"31",17,31903,"MIL","NJN","AWAY","2","11:43",1,3,22,27,27
"628571",628571,628571,"cassesa01","Sam Cassell",2003,"262",109,31903,"MIL","NJN","AWAY","3","5:37",0,3,25,62,58
"628583",628583,628583,"cassesa01","Sam Cassell",2003,"242",79,32103,"MIL","NOH","AWAY","3","6:35",0,3,25,56,76
"628591",628591,628591,"cassesa01","Sam Cassell",2003,"252",76,32203,"MIL","NOH","HOME","1","11:18",1,3,26,3,2
"628599",628599,628599,"cassesa01","Sam Cassell",2003,"139",20,32203,"MIL","NOH","HOME","3","6:54",0,3,24,57,50
"628602",628602,628602,"cassesa01","Sam Cassell",2003,"155",18,32203,"MIL","NOH","HOME","4","8:30",1,3,25,76,64
"628615",628615,628615,"cassesa01","Sam Cassell",2003,"172",25,32503,"MIL","SAS","AWAY","4","00:51.9",1,3,25,94,105
"628616",628616,628616,"cassesa01","Sam Cassell",2003,"213",43,32503,"MIL","SAS","AWAY","4","00:25.6",0,3,26,94,107
"628625",628625,628625,"cassesa01","Sam Cassell",2003,"57",13,32603,"MIL","DEN","AWAY","2","00:01.9",1,3,23,39,50
"628628",628628,628628,"cassesa01","Sam Cassell",2003,"226",48,32603,"MIL","DEN","AWAY","3","8:34",0,3,26,45,61
"628646",628646,628646,"cassesa01","Sam Cassell",2003,"45",7,33003,"MIL","MIA","HOME","2","4:55",1,3,23,51,28
"628652",628652,628652,"cassesa01","Sam Cassell",2003,"137",20,33003,"MIL","MIA","HOME","3","5:15",1,3,24,74,62
"628653",628653,628653,"cassesa01","Sam Cassell",2003,"113",10,33003,"MIL","MIA","HOME","3","3:29",0,3,24,76,66
"628665",628665,628665,"cassesa01","Sam Cassell",2003,"244",92,33103,"MIL","MIA","AWAY","3","10:33",0,3,24,47,34
"628672",628672,628672,"cassesa01","Sam Cassell",2003,"203",40,40203,"MIL","HOU","HOME","1","11:02",0,3,25,2,2
"628678",628678,628678,"cassesa01","Sam Cassell",2003,"262",114,40203,"MIL","HOU","HOME","3","11:20",1,3,25,55,52
"628694",628694,628694,"cassesa01","Sam Cassell",2003,"256",61,40503,"MIL","CHI","AWAY","1","11:09",0,3,27,2,0
"628703",628703,628703,"cassesa01","Sam Cassell",2003,"285",140,40503,"MIL","CHI","AWAY","3","7:15",0,3,26,68,51
"628715",628715,628715,"cassesa01","Sam Cassell",2003,"280",118,40503,"MIL","CHI","AWAY","1OT","4:09",0,3,26,105,105
"628728",628728,628728,"cassesa01","Sam Cassell",2003,"282",127,40903,"MIL","LAC","HOME","2","1:17",1,3,26,58,39
"628732",628732,628732,"cassesa01","Sam Cassell",2003,"247",68,40903,"MIL","LAC","HOME","4","9:53",0,3,26,93,72
"628746",628746,628746,"cassesa01","Sam Cassell",2003,"208",45,41103,"MIL","TOR","AWAY","3","3:45",0,3,25,69,70
"628761",628761,628761,"cassesa01","Sam Cassell",2003,"260",94,41303,"MIL","IND","HOME","2","00:46.7",0,3,26,49,49
"628776",628776,628776,"cassesa01","Sam Cassell",2003,"219",54,41903,"MIL","NJN","AWAY","3","7:33",1,3,25,48,64
"628787",628787,628787,"cassesa01","Sam Cassell",2003,"182",38,42203,"MIL","NJN","AWAY","3","8:06",1,3,24,57,54
"628806",628806,628806,"cassesa01","Sam Cassell",2003,"205",56,42403,"MIL","NJN","HOME","3","5:40",1,3,24,59,64
"628811",628811,628811,"cassesa01","Sam Cassell",2003,"221",66,42603,"MIL","NJN","HOME","1","11:47",0,3,24,0,0
"628818",628818,628818,"cassesa01","Sam Cassell",2003,"93",12,42603,"MIL","NJN","HOME","2","00:21.8",1,3,23,51,52
"628825",628825,628825,"cassesa01","Sam Cassell",2003,"37",7,42603,"MIL","NJN","HOME","3","1:35",1,3,23,84,71
"628826",628826,628826,"cassesa01","Sam Cassell",2003,"223",54,42603,"MIL","NJN","HOME","4","6:34",1,3,25,99,85
"628827",628827,628827,"cassesa01","Sam Cassell",2003,"298",145,42603,"MIL","NJN","HOME","4","5:54",0,3,27,99,88
"628828",628828,628828,"cassesa01","Sam Cassell",2003,"96",17,42603,"MIL","NJN","HOME","4","4:20",0,3,23,99,92
"628834",628834,628834,"cassesa01","Sam Cassell",2003,"44",18,42903,"MIL","NJN","AWAY","1","2:46",0,3,22,18,13
"628844",628844,628844,"cassesa01","Sam Cassell",2003,"246",87,42903,"MIL","NJN","AWAY","4","10:42",1,3,25,64,63
"628848",628848,628848,"cassesa01","Sam Cassell",2003,"292",151,50103,"MIL","NJN","HOME","1","7:31",0,3,26,4,11
"628867",628867,628867,"cassesa01","Sam Cassell",2004,"157",20,102903,"MIN","MIL","HOME","4","4:49",0,3,24,84,77
"628875",628875,628875,"cassesa01","Sam Cassell",2004,"254",92,103103,"MIN","NJN","AWAY","3","5:46",0,3,25,44,53
"628901",628901,628901,"cassesa01","Sam Cassell",2004,"42",0,110303,"MIN","UTA","AWAY","3","9:43",0,3,24,47,44
"628905",628905,628905,"cassesa01","Sam Cassell",2004,"247",82,110303,"MIN","UTA","AWAY","3","4:52",0,3,25,56,52
"628909",628909,628909,"cassesa01","Sam Cassell",2004,"254",107,110303,"MIN","UTA","AWAY","4","5:33",1,3,24,77,76
"628911",628911,628911,"cassesa01","Sam Cassell",2004,"167",23,110303,"MIN","UTA","AWAY","4","2:23",1,3,25,82,85
"628932",628932,628932,"cassesa01","Sam Cassell",2004,"116",8,110503,"MIN","SAC","HOME","4","1:44",0,3,24,106,108
"628939",628939,628939,"cassesa01","Sam Cassell",2004,"53",12,110703,"MIN","ORL","AWAY","2","7:26",0,3,23,36,25
"628948",628948,628948,"cassesa01","Sam Cassell",2004,"219",61,110803,"MIN","MIA","AWAY","1","5:17",0,3,25,9,18
"628988",628988,628988,"cassesa01","Sam Cassell",2004,"234",82,111303,"MIN","CHI","AWAY","3","6:14",1,3,24,56,57
"629015",629015,629015,"cassesa01","Sam Cassell",2004,"19",5,112103,"MIN","CLE","AWAY","1","4:47",0,3,24,17,13
"629035",629035,629035,"cassesa01","Sam Cassell",2004,"272",148,112203,"MIN","LAC","HOME","1","5:38",1,3,24,19,9
"629055",629055,629055,"cassesa01","Sam Cassell",2004,"50",8,112503,"MIN","IND","AWAY","3","5:49",1,3,23,44,64
"629076",629076,629076,"cassesa01","Sam Cassell",2004,"283",87,112603,"MIN","NYK","HOME","3","3:41",0,3,28,61,62
"629086",629086,629086,"cassesa01","Sam Cassell",2004,"191",10,112603,"MIN","NYK","HOME","4","00:37.2",1,3,27,92,94
"629095",629095,629095,"cassesa01","Sam Cassell",2004,"231",63,112803,"MIN","MEM","AWAY","4","6:57",0,3,25,81,77
"629098",629098,629098,"cassesa01","Sam Cassell",2004,"90",13,112803,"MIN","MEM","AWAY","4","3:14",1,3,23,90,83
"629109",629109,629109,"cassesa01","Sam Cassell",2004,"221",66,112903,"MIN","DAL","AWAY","3","6:07",0,3,24,60,48
"629111",629111,629111,"cassesa01","Sam Cassell",2004,"109",17,112903,"MIN","DAL","AWAY","4","10:15",1,3,23,71,74
"629112",629112,629112,"cassesa01","Sam Cassell",2004,"272",135,112903,"MIN","DAL","AWAY","4","9:28",0,3,25,71,74
"629113",629113,629113,"cassesa01","Sam Cassell",2004,"175",22,112903,"MIN","DAL","AWAY","4","8:11",0,3,25,71,76
"629118",629118,629118,"cassesa01","Sam Cassell",2004,"173",20,120303,"MIN","PHO","AWAY","1","5:50",0,3,25,14,10
"629122",629122,629122,"cassesa01","Sam Cassell",2004,"228",63,120303,"MIN","PHO","AWAY","2","00:01.2",0,3,25,47,46
"629126",629126,629126,"cassesa01","Sam Cassell",2004,"236",71,120303,"MIN","PHO","AWAY","3","3:54",0,3,25,55,54
"629127",629127,629127,"cassesa01","Sam Cassell",2004,"162",12,120303,"MIN","PHO","AWAY","4","10:32",1,3,25,64,62
"629128",629128,629128,"cassesa01","Sam Cassell",2004,"247",100,120303,"MIN","PHO","AWAY","4","9:11",1,3,24,67,64
"629148",629148,629148,"cassesa01","Sam Cassell",2004,"42",13,120503,"MIN","SAC","AWAY","1OT","4:23",0,3,23,102,102
"629173",629173,629173,"cassesa01","Sam Cassell",2004,"57",5,120903,"MIN","GSW","HOME","1","2:36",0,3,24,19,23
"629182",629182,629182,"cassesa01","Sam Cassell",2004,"224",49,120903,"MIN","GSW","HOME","3","8:33",0,3,26,62,61
"629202",629202,629202,"cassesa01","Sam Cassell",2004,"173",28,121203,"MIN","WAS","AWAY","3","5:46",1,3,25,70,63
"629209",629209,629209,"cassesa01","Sam Cassell",2004,"18",8,121203,"MIN","WAS","AWAY","4","2:26",0,3,23,102,89
"629214",629214,629214,"cassesa01","Sam Cassell",2004,"264",110,121503,"MIN","BOS","AWAY","1","3:08",0,3,25,20,12
"629218",629218,629218,"cassesa01","Sam Cassell",2004,"29",5,121503,"MIN","BOS","AWAY","2","00:15.9",1,3,24,57,48
"629229",629229,629229,"cassesa01","Sam Cassell",2004,"256",105,121603,"MIN","HOU","HOME","1","1:53",1,3,25,22,17
"629232",629232,629232,"cassesa01","Sam Cassell",2004,"277",122,121603,"MIN","HOU","HOME","2","5:38",1,3,26,37,26
"629244",629244,629244,"cassesa01","Sam Cassell",2004,"274",133,121803,"MIN","DAL","HOME","1","4:00",0,3,25,14,21
"629254",629254,629254,"cassesa01","Sam Cassell",2004,"259",99,121803,"MIN","DAL","HOME","3","4:20",0,3,25,72,66
"629255",629255,629255,"cassesa01","Sam Cassell",2004,"247",76,121803,"MIN","DAL","HOME","3","1:20",0,3,26,78,76
"629288",629288,629288,"cassesa01","Sam Cassell",2004,"196",43,122303,"MIN","NYK","AWAY","4","00:11.3",1,3,25,98,92
"629326",629326,629326,"cassesa01","Sam Cassell",2004,"118",2,122703,"MIN","SEA","AWAY","4","3:38",0,3,25,93,79
"629336",629336,629336,"cassesa01","Sam Cassell",2004,"292",158,123003,"MIN","CHI","HOME","3","6:23",1,3,26,67,62
"629338",629338,629338,"cassesa01","Sam Cassell",2004,"52",5,123003,"MIN","CHI","HOME","3","4:43",0,3,24,69,62
"629356",629356,629356,"cassesa01","Sam Cassell",2004,"280",143,10204,"MIN","ATL","HOME","4","11:47",1,3,25,74,57
"629358",629358,629358,"cassesa01","Sam Cassell",2004,"187",28,10204,"MIN","ATL","HOME","4","5:33",0,3,25,82,69
"629360",629360,629360,"cassesa01","Sam Cassell",2004,"280",138,10304,"MIN","DAL","AWAY","1","10:47",0,3,25,0,4
"629363",629363,629363,"cassesa01","Sam Cassell",2004,"213",53,10304,"MIN","DAL","AWAY","2","11:31",1,3,25,33,25
"629402",629402,629402,"cassesa01","Sam Cassell",2004,"288",140,10804,"MIN","POR","HOME","1","7:02",1,3,26,15,2
"629412",629412,629412,"cassesa01","Sam Cassell",2004,"195",28,11004,"MIN","MIA","HOME","1","5:32",1,3,26,9,12
"629413",629413,629413,"cassesa01","Sam Cassell",2004,"196",28,11004,"MIN","MIA","HOME","1","3:55",0,3,26,11,16
"629439",629439,629439,"cassesa01","Sam Cassell",2004,"242",95,11304,"MIN","NOH","AWAY","4","2:53",1,3,24,83,83
"629458",629458,629458,"cassesa01","Sam Cassell",2004,"249",97,11404,"MIN","SAS","AWAY","4","5:55",1,3,25,82,83
"629459",629459,629459,"cassesa01","Sam Cassell",2004,"302",150,11404,"MIN","SAS","AWAY","4","5:18",0,3,27,82,83
"629461",629461,629461,"cassesa01","Sam Cassell",2004,"280",115,11404,"MIN","SAS","AWAY","4","4:45",1,3,26,87,83
"629479",629479,629479,"cassesa01","Sam Cassell",2004,"252",79,11704,"MIN","HOU","AWAY","4","5:03",1,3,26,66,84
"629480",629480,629480,"cassesa01","Sam Cassell",2004,"270",112,11704,"MIN","HOU","AWAY","4","1:37",0,3,25,73,92
"629490",629490,629490,"cassesa01","Sam Cassell",2004,"252",95,11904,"MIN","NOH","HOME","2","00:26.9",0,3,25,54,52
"629500",629500,629500,"cassesa01","Sam Cassell",2004,"205",40,12104,"MIN","TOR","AWAY","1","2:07",1,3,25,25,17
"629509",629509,629509,"cassesa01","Sam Cassell",2004,"237",72,12104,"MIN","TOR","AWAY","4","6:51",0,3,25,82,80
"629531",629531,629531,"cassesa01","Sam Cassell",2004,"241",81,12304,"MIN","DET","HOME","4","4:29",0,3,25,74,72
"629547",629547,629547,"cassesa01","Sam Cassell",2004,"234",68,12504,"MIN","PHO","HOME","3","6:18",1,3,25,63,55
"629550",629550,629550,"cassesa01","Sam Cassell",2004,"200",30,12504,"MIN","PHO","HOME","4","2:51",1,3,26,85,83
"629551",629551,629551,"cassesa01","Sam Cassell",2004,"219",46,12504,"MIN","PHO","HOME","4","2:13",1,3,26,88,85
"629552",629552,629552,"cassesa01","Sam Cassell",2004,"223",46,12504,"MIN","PHO","HOME","4","1:39",0,3,26,88,87
"629554",629554,629554,"cassesa01","Sam Cassell",2004,"42",18,12604,"MIN","DEN","AWAY","1","9:16",0,3,22,9,3
"629566",629566,629566,"cassesa01","Sam Cassell",2004,"257",95,12604,"MIN","DEN","AWAY","3","4:28",1,3,25,63,65
"629568",629568,629568,"cassesa01","Sam Cassell",2004,"233",64,12604,"MIN","DEN","AWAY","3","1:12",0,3,25,68,69
"629589",629589,629589,"cassesa01","Sam Cassell",2004,"226",74,13004,"MIN","LAL","AWAY","1","8:24",0,3,24,6,9
"629592",629592,629592,"cassesa01","Sam Cassell",2004,"239",66,13004,"MIN","LAL","AWAY","1","2:29",0,3,26,11,16
"629607",629607,629607,"cassesa01","Sam Cassell",2004,"93",3,20104,"MIN","PHI","HOME","1","11:44",0,3,24,0,0
"629616",629616,629616,"cassesa01","Sam Cassell",2004,"57",8,20104,"MIN","PHI","HOME","2","2:11",1,3,23,46,56
"629617",629617,629617,"cassesa01","Sam Cassell",2004,"239",58,20104,"MIN","PHI","HOME","2","1:04",0,3,26,48,61
